Match Number,Round Number,Date,Location,Home Team,Away Team,Home Score,Away Score,Result
736,9,21-05-2025 19:45,Oracle Park,San Francisco Giants,Kansas City Royals,4,8,Kansas City Royals
731,9,21-05-2025 19:55,Target Field,Minnesota Twins,Cleveland Guardians,1,5,Cleveland Guardians
737,9,21-05-2025 22:45,Fenway Park,Boston Red Sox,New York Mets,1,5,New York Mets
739,9,21-05-2025 23:05,Yankee Stadium,New York Yankees,Texas Rangers,4,3,New York Yankees
740,9,21-05-2025 23:07,Rogers Centre,Toronto Blue Jays,San Diego Padres,14,0,Toronto Blue Jays
741,9,22-05-2025 00:40,Coors Field,Colorado Rockies,Philadelphia Phillies,5,9,Philadelphia Phillies
742,9,22-05-2025 02:05,Sutter Health Park,Athletics,Los Angeles Angels,5,10,Los Angeles Angels
743,9,22-05-2025 02:10,Dodger Stadium,Los Angeles Dodgers,Arizona Diamondbacks,3,1,Los Angeles Dodgers
744,9,22-05-2025 16:35,Yankee Stadium,New York Yankees,Texas Rangers,1,0,New York Yankees
745,9,22-05-2025 17:07,Rogers Centre,Toronto Blue Jays,San Diego Padres,7,6,Toronto Blue Jays
746,9,22-05-2025 19:10,Coors Field,Colorado Rockies,Philadelphia Phillies,0,2,Philadelphia Phillies
747,9,22-05-2025 19:35,Sutter Health Park,Athletics,Los Angeles Angels,5,10,Los Angeles Angels
748,9,22-05-2025 22:40,Comerica Park,Detroit Tigers,Cleveland Guardians,0,7,Cleveland Guardians
749,9,22-05-2025 22:40,PNC Park,Pittsburgh Pirates,Milwaukee Brewers,5,8,Milwaukee Brewers
751,9,22-05-2025 22:45,Nationals Park,Washington Nationals,Atlanta Braves,8,7,Washington Nationals
752,9,23-05-2025 00:10,Daikin Park,Houston Astros,Seattle Mariners,9,2,Houston Astros
750,9,23-05-2025 17:35,Fenway Park,Boston Red Sox,Baltimore Orioles,19,5,Boston Red Sox
753,9,23-05-2025 22:40,Great American Ball Park,Cincinnati Reds,Chicago Cubs,6,13,Chicago Cubs
754,9,23-05-2025 22:40,PNC Park,Pittsburgh Pirates,Milwaukee Brewers,6,5,Pittsburgh Pirates
755,9,23-05-2025 22:45,Nationals Park,Washington Nationals,San Francisco Giants,0,4,San Francisco Giants
756,9,23-05-2025 23:05,George M. Steinbrenner Field,Tampa Bay Rays,Toronto Blue Jays,3,1,Tampa Bay Rays
758,9,23-05-2025 23:10,Comerica Park,Detroit Tigers,Cleveland Guardians,1,3,Cleveland Guardians
759,9,23-05-2025 23:10,Citi Field,New York Mets,Los Angeles Dodgers,5,7,Los Angeles Dodgers
760,9,23-05-2025 23:15,Truist Park,Atlanta Braves,San Diego Padres,1,2,San Diego Padres
761,9,23-05-2025 23:40,Rate Field,Chicago White Sox,Texas Rangers,4,1,Chicago White Sox
762,9,24-05-2025 00:10,Daikin Park,Houston Astros,Seattle Mariners,3,5,Seattle Mariners
763,9,24-05-2025 00:10,Target Field,Minnesota Twins,Kansas City Royals,3,1,Minnesota Twins
764,9,24-05-2025 00:15,Busch Stadium,St. Louis Cardinals,Arizona Diamondbacks,4,3,St. Louis Cardinals
765,9,24-05-2025 00:40,Coors Field,Colorado Rockies,New York Yankees,3,2,Colorado Rockies
766,9,24-05-2025 01:38,Angel Stadium,Los Angeles Angels,Miami Marlins,7,4,Los Angeles Angels
767,9,24-05-2025 02:05,Sutter Health Park,Athletics,Philadelphia Phillies,3,4,Philadelphia Phillies
757,9,24-05-2025 17:05,Fenway Park,Boston Red Sox,Baltimore Orioles,6,5,Boston Red Sox
768,9,24-05-2025 18:10,Target Field,Minnesota Twins,Kansas City Royals,5,4,Minnesota Twins
769,9,24-05-2025 18:15,Busch Stadium,St. Louis Cardinals,Arizona Diamondbacks,6,5,St. Louis Cardinals
770,9,24-05-2025 20:05,Nationals Park,Washington Nationals,San Francisco Giants,3,0,Washington Nationals
771,9,24-05-2025 20:05,PNC Park,Pittsburgh Pirates,Milwaukee Brewers,2,1,Pittsburgh Pirates
773,9,24-05-2025 20:10,Great American Ball Park,Cincinnati Reds,Chicago Cubs,6,4,Cincinnati Reds
774,9,24-05-2025 20:10,Daikin Park,Houston Astros,Seattle Mariners,2,1,Houston Astros
775,9,24-05-2025 20:10,Truist Park,Atlanta Braves,San Diego Padres,7,1,Atlanta Braves
776,9,24-05-2025 20:10,Rate Field,Chicago White Sox,Texas Rangers,10,5,Chicago White Sox
777,9,24-05-2025 20:10,Coors Field,Colorado Rockies,New York Yankees,1,13,New York Yankees
772,9,24-05-2025 22:35,Fenway Park,Boston Red Sox,Baltimore Orioles,1,2,Baltimore Orioles
778,9,24-05-2025 23:05,George M. Steinbrenner Field,Tampa Bay Rays,Toronto Blue Jays,3,1,Tampa Bay Rays
779,9,24-05-2025 23:15,Comerica Park,Detroit Tigers,Cleveland Guardians,5,7,Cleveland Guardians
780,9,24-05-2025 23:15,Citi Field,New York Mets,Los Angeles Dodgers,5,2,New York Mets
781,9,25-05-2025 02:05,Sutter Health Park,Athletics,Philadelphia Phillies,6,9,Philadelphia Phillies
782,9,25-05-2025 02:07,Angel Stadium,Los Angeles Angels,Miami Marlins,2,6,Miami Marlins
783,9,25-05-2025 15:35,Comerica Park,Detroit Tigers,Cleveland Guardians,5,0,Detroit Tigers
784,9,25-05-2025 17:35,Fenway Park,Boston Red Sox,Baltimore Orioles,1,5,Baltimore Orioles
785,9,25-05-2025 17:35,Nationals Park,Washington Nationals,San Francisco Giants,2,3,San Francisco Giants
786,9,25-05-2025 17:35,PNC Park,Pittsburgh Pirates,Milwaukee Brewers,5,6,Milwaukee Brewers
787,9,25-05-2025 17:40,Great American Ball Park,Cincinnati Reds,Chicago Cubs,8,11,Chicago Cubs
788,9,25-05-2025 17:40,George M. Steinbrenner Field,Tampa Bay Rays,Toronto Blue Jays,13,0,Tampa Bay Rays
789,9,25-05-2025 18:10,Daikin Park,Houston Astros,Seattle Mariners,5,3,Houston Astros
790,9,25-05-2025 18:10,Target Field,Minnesota Twins,Kansas City Royals,1,2,Kansas City Royals
791,9,25-05-2025 18:10,Rate Field,Chicago White Sox,Texas Rangers,4,5,Texas Rangers
792,9,25-05-2025 18:15,Busch Stadium,St. Louis Cardinals,Arizona Diamondbacks,4,3,St. Louis Cardinals
793,9,25-05-2025 19:10,Coors Field,Colorado Rockies,New York Yankees,4,5,New York Yankees
794,9,25-05-2025 20:05,Sutter Health Park,Athletics,Philadelphia Phillies,5,4,Athletics
795,9,25-05-2025 20:07,Angel Stadium,Los Angeles Angels,Miami Marlins,0,3,Miami Marlins
796,9,25-05-2025 20:10,Truist Park,Atlanta Braves,San Diego Padres,3,5,San Diego Padres
797,9,25-05-2025 23:10,Citi Field,New York Mets,Los Angeles Dodgers,3,1,New York Mets
798,9,26-05-2025 17:10,Comerica Park,Detroit Tigers,San Francisco Giants,3,1,Detroit Tigers
799,9,26-05-2025 18:10,American Family Field,Milwaukee Brewers,Boston Red Sox,3,2,Milwaukee Brewers
800,9,26-05-2025 18:20,Wrigley Field,Chicago Cubs,Colorado Rockies,3,1,Chicago Cubs
801,9,26-05-2025 19:05,Oriole Park at Camden Yards,Baltimore Orioles,St. Louis Cardinals,5,2,Baltimore Orioles
802,9,26-05-2025 20:05,Globe Life Field,Texas Rangers,Toronto Blue Jays,1,2,Toronto Blue Jays
803,9,26-05-2025 20:10,Kauffman Stadium,Kansas City Royals,Cincinnati Reds,4,7,Cincinnati Reds
804,9,26-05-2025 20:10,Citi Field,New York Mets,Chicago White Sox,2,1,New York Mets
805,9,26-05-2025 22:10,Progressive Field,Cleveland Guardians,Los Angeles Dodgers,2,7,Los Angeles Dodgers
806,9,26-05-2025 23:05,George M. Steinbrenner Field,Tampa Bay Rays,Minnesota Twins,7,2,Tampa Bay Rays
807,9,27-05-2025 00:10,Chase Field,Arizona Diamondbacks,Pittsburgh Pirates,5,0,Arizona Diamondbacks
808,9,27-05-2025 00:40,Petco Park,San Diego Padres,Miami Marlins,4,3,San Diego Padres
809,9,27-05-2025 01:38,Angel Stadium,Los Angeles Angels,New York Yankees,1,5,New York Yankees
810,9,27-05-2025 22:10,Progressive Field,Cleveland Guardians,Los Angeles Dodgers,5,9,Los Angeles Dodgers
811,9,27-05-2025 22:35,Oriole Park at Camden Yards,Baltimore Orioles,St. Louis Cardinals,4,7,St. Louis Cardinals
812,9,27-05-2025 22:40,Comerica Park,Detroit Tigers,San Francisco Giants,3,1,Detroit Tigers
813,9,27-05-2025 22:45,Citizens Bank Park,Philadelphia Phillies,Atlanta Braves,2,0,Philadelphia Phillies
814,9,27-05-2025 23:05,George M. Steinbrenner Field,Tampa Bay Rays,Minnesota Twins,2,4,Minnesota Twins
815,9,27-05-2025 23:10,Citi Field,New York Mets,Chicago White Sox,6,4,New York Mets
816,9,27-05-2025 23:40,Kauffman Stadium,Kansas City Royals,Cincinnati Reds,2,7,Cincinnati Reds
817,9,27-05-2025 23:40,American Family Field,Milwaukee Brewers,Boston Red Sox,5,1,Milwaukee Brewers
818,9,28-05-2025 00:05,Wrigley Field,Chicago Cubs,Colorado Rockies,4,3,Chicago Cubs
819,9,28-05-2025 00:05,Globe Life Field,Texas Rangers,Toronto Blue Jays,2,0,Texas Rangers
820,9,28-05-2025 00:10,Daikin Park,Houston Astros,Athletics,11,1,Houston Astros
821,9,28-05-2025 01:38,Angel Stadium,Los Angeles Angels,New York Yankees,2,3,New York Yankees
822,9,28-05-2025 01:40,Chase Field,Arizona Diamondbacks,Pittsburgh Pirates,6,9,Pittsburgh Pirates
823,9,28-05-2025 01:40,T-Mobile Park,Seattle Mariners,Washington Nationals,9,1,Seattle Mariners
824,9,28-05-2025 01:40,Petco Park,San Diego Padres,Miami Marlins,8,6,San Diego Padres
825,10,28-05-2025 17:10,Progressive Field,Cleveland Guardians,Los Angeles Dodgers,7,4,Cleveland Guardians
826,10,28-05-2025 17:10,Comerica Park,Detroit Tigers,San Francisco Giants,4,3,Detroit Tigers
827,10,28-05-2025 17:10,George M. Steinbrenner Field,Tampa Bay Rays,Minnesota Twins,5,0,Tampa Bay Rays
828,10,28-05-2025 17:10,American Family Field,Milwaukee Brewers,Boston Red Sox,6,5,Milwaukee Brewers
834,10,28-05-2025 17:10,Citi Field,New York Mets,Chicago White Sox,4,9,Chicago White Sox
829,10,28-05-2025 18:10,Daikin Park,Houston Astros,Athletics,5,3,Houston Astros
830,10,28-05-2025 19:40,Chase Field,Arizona Diamondbacks,Pittsburgh Pirates,1,10,Pittsburgh Pirates
831,10,28-05-2025 20:10,Petco Park,San Diego Padres,Miami Marlins,8,10,Miami Marlins
832,10,28-05-2025 22:35,Oriole Park at Camden Yards,Baltimore Orioles,St. Louis Cardinals,4,6,St. Louis Cardinals
835,10,28-05-2025 23:40,Kauffman Stadium,Kansas City Royals,Cincinnati Reds,3,2,Kansas City Royals
836,10,29-05-2025 00:05,Wrigley Field,Chicago Cubs,Colorado Rockies,2,1,Chicago Cubs
837,10,29-05-2025 00:05,Globe Life Field,Texas Rangers,Toronto Blue Jays,0,2,Toronto Blue Jays
838,10,29-05-2025 01:38,Angel Stadium,Los Angeles Angels,New York Yankees,0,1,New York Yankees
839,10,29-05-2025 01:40,T-Mobile Park,Seattle Mariners,Washington Nationals,0,9,Washington Nationals
833,10,29-05-2025 17:05,Citizens Bank Park,Philadelphia Phillies,Atlanta Braves,5,4,Philadelphia Phillies
840,10,29-05-2025 22:45,Citizens Bank Park,Philadelphia Phillies,Atlanta Braves,3,9,Atlanta Braves
841,10,29-05-2025 23:07,Rogers Centre,Toronto Blue Jays,Athletics,12,0,Toronto Blue Jays
842,10,30-05-2025 00:10,Daikin Park,Houston Astros,Tampa Bay Rays,3,13,Tampa Bay Rays
843,10,30-05-2025 01:40,T-Mobile Park,Seattle Mariners,Washington Nationals,3,9,Washington Nationals
844,10,30-05-2025 18:20,Wrigley Field,Chicago Cubs,Cincinnati Reds,2,6,Cincinnati Reds
846,10,30-05-2025 20:30,Oriole Park at Camden Yards,Baltimore Orioles,Chicago White Sox,2,1,Baltimore Orioles
845,10,30-05-2025 22:45,Citizens Bank Park,Philadelphia Phillies,Milwaukee Brewers,2,6,Milwaukee Brewers
847,10,30-05-2025 23:07,Rogers Centre,Toronto Blue Jays,Athletics,11,7,Toronto Blue Jays
848,10,30-05-2025 23:10,Progressive Field,Cleveland Guardians,Los Angeles Angels,1,4,Los Angeles Angels
849,10,30-05-2025 23:10,Citi Field,New York Mets,Colorado Rockies,4,2,New York Mets
850,10,30-05-2025 23:10,loanDepot park,Miami Marlins,San Francisco Giants,0,2,San Francisco Giants
851,10,30-05-2025 23:15,Truist Park,Atlanta Braves,Boston Red Sox,1,5,Boston Red Sox
852,10,31-05-2025 00:05,Globe Life Field,Texas Rangers,St. Louis Cardinals,11,1,Texas Rangers
853,10,31-05-2025 00:10,Kauffman Stadium,Kansas City Royals,Detroit Tigers,5,7,Detroit Tigers
854,10,31-05-2025 00:10,Daikin Park,Houston Astros,Tampa Bay Rays,2,1,Houston Astros
855,10,31-05-2025 01:40,Chase Field,Arizona Diamondbacks,Washington Nationals,7,9,Washington Nationals
856,10,31-05-2025 01:40,Petco Park,San Diego Padres,Pittsburgh Pirates,3,2,San Diego Padres
857,10,31-05-2025 02:10,T-Mobile Park,Seattle Mariners,Minnesota Twins,6,12,Minnesota Twins
858,10,31-05-2025 02:10,Dodger Stadium,Los Angeles Dodgers,New York Yankees,8,5,Los Angeles Dodgers
859,10,31-05-2025 18:20,Wrigley Field,Chicago Cubs,Cincinnati Reds,2,0,Chicago Cubs
860,10,31-05-2025 19:07,Rogers Centre,Toronto Blue Jays,Athletics,8,7,Toronto Blue Jays
861,10,31-05-2025 20:05,Globe Life Field,Texas Rangers,St. Louis Cardinals,0,2,St. Louis Cardinals
862,10,31-05-2025 20:05,Oriole Park at Camden Yards,Baltimore Orioles,Chicago White Sox,4,2,Baltimore Orioles
863,10,31-05-2025 20:05,Citizens Bank Park,Philadelphia Phillies,Milwaukee Brewers,7,17,Milwaukee Brewers
864,10,31-05-2025 20:10,Progressive Field,Cleveland Guardians,Los Angeles Angels,7,5,Cleveland Guardians
865,10,31-05-2025 20:10,Kauffman Stadium,Kansas City Royals,Detroit Tigers,1,0,Kansas City Royals
866,10,31-05-2025 20:10,Citi Field,New York Mets,Colorado Rockies,8,2,New York Mets
867,10,31-05-2025 20:10,Daikin Park,Houston Astros,Tampa Bay Rays,3,16,Tampa Bay Rays
868,10,31-05-2025 20:10,Truist Park,Atlanta Braves,Boston Red Sox,5,0,Atlanta Braves
869,10,31-05-2025 20:10,loanDepot park,Miami Marlins,San Francisco Giants,1,0,Miami Marlins
870,10,31-05-2025 23:15,T-Mobile Park,Seattle Mariners,Minnesota Twins,5,4,Seattle Mariners
871,10,31-05-2025 23:15,Dodger Stadium,Los Angeles Dodgers,New York Yankees,18,2,Los Angeles Dodgers
872,10,06-01-2025 1:40:0,Petco Park,San Diego Padres,Pittsburgh Pirates,0,5,Pittsburgh Pirates
873,10,06-01-2025 2:10:0,Chase Field,Arizona Diamondbacks,Washington Nationals,7,11,Washington Nationals
874,10,06-01-2025 17:5:0,Globe Life Field,Texas Rangers,St. Louis Cardinals,8,1,Texas Rangers
875,10,06-01-2025 17:35:0,Truist Park,Atlanta Braves,Boston Red Sox,1,3,Boston Red Sox
876,10,06-01-2025 17:35:0,Oriole Park at Camden Yards,Baltimore Orioles,Chicago White Sox,3,2,Baltimore Orioles
877,10,06-01-2025 17:35:0,Citizens Bank Park,Philadelphia Phillies,Milwaukee Brewers,2,5,Milwaukee Brewers
878,10,06-01-2025 17:37:0,Rogers Centre,Toronto Blue Jays,Athletics,8,4,Toronto Blue Jays
879,10,06-01-2025 17:40:0,Progressive Field,Cleveland Guardians,Los Angeles Angels,4,2,Cleveland Guardians
880,10,06-01-2025 17:40:0,Citi Field,New York Mets,Colorado Rockies,5,3,New York Mets
881,10,06-01-2025 17:40:0,loanDepot park,Miami Marlins,San Francisco Giants,2,4,San Francisco Giants
882,10,06-01-2025 18:10:0,Kauffman Stadium,Kansas City Royals,Detroit Tigers,0,1,Detroit Tigers
883,10,06-01-2025 18:10:0,Daikin Park,Houston Astros,Tampa Bay Rays,1,0,Houston Astros
884,10,06-01-2025 18:20:0,Wrigley Field,Chicago Cubs,Cincinnati Reds,7,3,Chicago Cubs
885,10,06-01-2025 20:10:0,Chase Field,Arizona Diamondbacks,Washington Nationals,3,1,Arizona Diamondbacks
886,10,06-01-2025 20:10:0,T-Mobile Park,Seattle Mariners,Minnesota Twins,2,1,Seattle Mariners
887,10,06-01-2025 21:10:0,Petco Park,San Diego Padres,Pittsburgh Pirates,6,4,San Diego Padres
888,10,06-01-2025 23:10:0,Dodger Stadium,Los Angeles Dodgers,New York Yankees,3,7,New York Yankees
889,10,06-02-2025 22:40:0,loanDepot park,Miami Marlins,Colorado Rockies,4,6,Colorado Rockies
890,10,06-02-2025 23:10:0,Fenway Park,Boston Red Sox,Los Angeles Angels,6,7,Los Angeles Angels
891,10,06-02-2025 23:10:0,Great American Ball Park,Cincinnati Reds,Milwaukee Brewers,2,3,Milwaukee Brewers
892,10,06-02-2025 23:40:0,Rate Field,Chicago White Sox,Detroit Tigers,1,13,Detroit Tigers
893,10,06-03-2025 1:45:0,Oracle Park,San Francisco Giants,San Diego Padres,0,1,San Diego Padres
894,10,06-03-2025 2:5:0,Sutter Health Park,Athletics,Minnesota Twins,4,10,Minnesota Twins
895,10,06-03-2025 2:10:0,Dodger Stadium,Los Angeles Dodgers,New York Mets,3,4,New York Mets
896,10,06-03-2025 22:40:0,PNC Park,Pittsburgh Pirates,Houston Astros,0,3,Houston Astros
897,10,06-03-2025 22:40:0,loanDepot park,Miami Marlins,Colorado Rockies,2,3,Colorado Rockies
898,10,06-03-2025 22:45:0,Nationals Park,Washington Nationals,Chicago Cubs,3,8,Chicago Cubs
899,10,06-03-2025 23:5:0,Yankee Stadium,New York Yankees,Cleveland Guardians,3,2,New York Yankees
900,10,06-03-2025 23:7:0,Rogers Centre,Toronto Blue Jays,Philadelphia Phillies,3,8,Philadelphia Phillies
901,10,06-03-2025 23:10:0,Fenway Park,Boston Red Sox,Los Angeles Angels,3,4,Los Angeles Angels
902,10,06-03-2025 23:10:0,Great American Ball Park,Cincinnati Reds,Milwaukee Brewers,4,2,Cincinnati Reds
903,10,06-03-2025 23:15:0,Truist Park,Atlanta Braves,Arizona Diamondbacks,3,8,Arizona Diamondbacks
904,10,06-03-2025 23:35:0,George M. Steinbrenner Field,Tampa Bay Rays,Texas Rangers,5,1,Tampa Bay Rays
905,10,06-03-2025 23:40:0,Rate Field,Chicago White Sox,Detroit Tigers,8,1,Chicago White Sox
906,10,06-03-2025 23:45:0,Busch Stadium,St. Louis Cardinals,Kansas City Royals,7,10,Kansas City Royals
907,10,06-04-2025 1:40:0,T-Mobile Park,Seattle Mariners,Baltimore Orioles,1,5,Baltimore Orioles
908,10,06-04-2025 1:45:0,Oracle Park,San Francisco Giants,San Diego Padres,2,3,San Diego Padres
909,10,06-04-2025 2:5:0,Sutter Health Park,Athletics,Minnesota Twins,3,10,Minnesota Twins
910,10,06-04-2025 2:10:0,Dodger Stadium,Los Angeles Dodgers,New York Mets,6,5,Los Angeles Dodgers
911,11,06-04-2025 16:10:0,loanDepot park,Miami Marlins,Colorado Rockies,2,3,Colorado Rockies
912,11,06-04-2025 16:40:0,Great American Ball Park,Cincinnati Reds,Milwaukee Brewers,1,9,Milwaukee Brewers
913,11,06-04-2025 17:35:0,Fenway Park,Boston Red Sox,Los Angeles Angels,11,9,Boston Red Sox
914,11,06-04-2025 22:40:0,PNC Park,Pittsburgh Pirates,Houston Astros,3,0,Pittsburgh Pirates
915,11,06-04-2025 22:45:0,Nationals Park,Washington Nationals,Chicago Cubs,2,0,Washington Nationals
916,11,06-04-2025 23:5:0,Yankee Stadium,New York Yankees,Cleveland Guardians,0,4,Cleveland Guardians
917,11,06-04-2025 23:7:0,Rogers Centre,Toronto Blue Jays,Philadelphia Phillies,2,1,Toronto Blue Jays
918,11,06-04-2025 23:15:0,Truist Park,Atlanta Braves,Arizona Diamondbacks,1,2,Arizona Diamondbacks
919,11,06-04-2025 23:35:0,George M. Steinbrenner Field,Tampa Bay Rays,Texas Rangers,5,4,Tampa Bay Rays
920,11,06-04-2025 23:40:0,Rate Field,Chicago White Sox,Detroit Tigers,4,5,Detroit Tigers
922,11,06-05-2025 1:40:0,T-Mobile Park,Seattle Mariners,Baltimore Orioles,2,3,Baltimore Orioles
923,11,06-05-2025 1:45:0,Oracle Park,San Francisco Giants,San Diego Padres,6,5,San Francisco Giants
924,11,06-05-2025 2:5:0,Sutter Health Park,Athletics,Minnesota Twins,1,6,Minnesota Twins
925,11,06-05-2025 2:10:0,Dodger Stadium,Los Angeles Dodgers,New York Mets,1,6,New York Mets
926,11,06-05-2025 16:15:0,Truist Park,Atlanta Braves,Arizona Diamondbacks,10,11,Arizona Diamondbacks
921,11,06-05-2025 17:45:0,Busch Stadium,St. Louis Cardinals,Kansas City Royals,6,5,St. Louis Cardinals
927,11,06-05-2025 18:10:0,Rate Field,Chicago White Sox,Detroit Tigers,3,2,Chicago White Sox
928,11,06-05-2025 19:7:0,Rogers Centre,Toronto Blue Jays,Philadelphia Phillies,9,1,Toronto Blue Jays
929,11,06-05-2025 19:35:0,Sutter Health Park,Athletics,Minnesota Twins,14,3,Athletics
930,11,06-05-2025 19:40:0,T-Mobile Park,Seattle Mariners,Baltimore Orioles,3,4,Baltimore Orioles
931,11,06-05-2025 19:45:0,Oracle Park,San Francisco Giants,San Diego Padres,3,2,San Francisco Giants
932,11,06-05-2025 20:10:0,Dodger Stadium,Los Angeles Dodgers,New York Mets,6,5,Los Angeles Dodgers
933,11,06-05-2025 22:40:0,PNC Park,Pittsburgh Pirates,Houston Astros,2,8,Houston Astros
934,11,06-05-2025 22:45:0,Nationals Park,Washington Nationals,Chicago Cubs,1,7,Chicago Cubs
935,11,06-05-2025 23:5:0,Yankee Stadium,New York Yankees,Cleveland Guardians,4,0,New York Yankees
936,11,06-05-2025 23:35:0,George M. Steinbrenner Field,Tampa Bay Rays,Texas Rangers,4,3,Tampa Bay Rays
937,11,06-05-2025 23:45:0,Busch Stadium,St. Louis Cardinals,Kansas City Royals,5,7,Kansas City Royals
938,11,06-06-2025 17:10:0,George M. Steinbrenner Field,Tampa Bay Rays,Miami Marlins,4,3,Tampa Bay Rays
939,11,06-06-2025 22:40:0,PNC Park,Pittsburgh Pirates,Philadelphia Phillies,5,4,Pittsburgh Pirates
940,11,06-06-2025 22:45:0,Nationals Park,Washington Nationals,Texas Rangers,2,0,Washington Nationals
941,11,06-06-2025 23:5:0,Yankee Stadium,New York Yankees,Boston Red Sox,9,6,New York Yankees
943,11,06-06-2025 23:10:0,Comerica Park,Detroit Tigers,Chicago Cubs,3,1,Detroit Tigers
944,11,06-06-2025 23:10:0,Progressive Field,Cleveland Guardians,Houston Astros,2,4,Houston Astros
945,11,06-06-2025 23:40:0,Rate Field,Chicago White Sox,Kansas City Royals,7,2,Chicago White Sox
946,11,06-07-2025 0:10:0,Target Field,Minnesota Twins,Toronto Blue Jays,4,6,Toronto Blue Jays
947,11,06-07-2025 0:10:0,American Family Field,Milwaukee Brewers,San Diego Padres,0,2,San Diego Padres
948,11,06-07-2025 0:15:0,Busch Stadium,St. Louis Cardinals,Los Angeles Dodgers,5,0,St. Louis Cardinals
949,11,06-07-2025 0:40:0,Coors Field,Colorado Rockies,New York Mets,2,4,New York Mets
950,11,06-07-2025 1:38:0,Angel Stadium,Los Angeles Angels,Seattle Mariners,5,4,Los Angeles Angels
951,11,06-07-2025 2:5:0,Sutter Health Park,Athletics,Baltimore Orioles,5,4,Athletics
952,11,06-07-2025 2:15:0,Oracle Park,San Francisco Giants,Atlanta Braves,5,4,San Francisco Giants
953,11,06-07-2025 17:10:0,Comerica Park,Detroit Tigers,Chicago Cubs,1,6,Chicago Cubs
942,11,06-07-2025 18:10:0,Great American Ball Park,Cincinnati Reds,Arizona Diamondbacks,4,3,Cincinnati Reds
954,11,06-07-2025 18:10:0,Target Field,Minnesota Twins,Toronto Blue Jays,4,5,Toronto Blue Jays
955,11,06-07-2025 18:15:0,Busch Stadium,St. Louis Cardinals,Los Angeles Dodgers,2,1,St. Louis Cardinals
956,11,06-07-2025 20:5:0,Nationals Park,Washington Nationals,Texas Rangers,0,5,Texas Rangers
957,11,06-07-2025 20:5:0,PNC Park,Pittsburgh Pirates,Philadelphia Phillies,2,1,Pittsburgh Pirates
958,11,06-07-2025 20:5:0,Oracle Park,San Francisco Giants,Atlanta Braves,3,2,San Francisco Giants
